Elapsed Time (seconds),Voltage 1,Voltage 2,Voltage 3,Voltage 4
280.976000,2.253177,2.218964,2.082111,2.008798
281.482000,2.243402,2.218964,2.077224,2.003910
281.987000,2.243402,2.218964,2.077224,2.008798
282.492000,2.238514,2.223851,2.072336,2.008798
282.997000,2.238514,2.223851,2.072336,1.999022
283.503000,2.238514,2.218964,2.072336,2.003910
284.008000,2.228739,2.204301,2.057673,1.994135
284.514000,2.238514,2.214076,2.072336,1.989247
285.019000,2.238514,2.214076,2.067449,1.994135
285.524000,2.238514,2.214076,2.067449,1.999022
286.029000,2.233627,2.209189,2.062561,1.994135
286.535000,2.238514,2.209189,2.062561,1.999022
287.040000,2.233627,2.204301,2.062561,1.999022
287.546000,2.233627,2.209189,2.062561,1.994135
288.051000,2.233627,2.209189,2.062561,1.994135
288.557000,2.233627,2.204301,2.062561,1.994135
289.062000,2.233627,2.199414,2.062561,1.989247
289.567000,2.228739,2.204301,2.057673,1.989247
290.073000,2.233627,2.204301,2.062561,1.994135
290.578000,2.228739,2.204301,2.057673,1.989247
291.084000,2.228739,2.204301,2.062561,1.994135
291.589000,2.223851,2.204301,2.052786,1.989247
292.094000,2.223851,2.204301,2.052786,1.979472
292.599000,2.223851,2.209189,2.057673,1.989247
293.105000,2.218964,2.204301,2.052786,1.984360
293.610000,2.228739,2.204301,2.052786,1.984360
294.116000,2.218964,2.204301,2.052786,1.989247
294.621000,2.223851,2.204301,2.043011,1.984360
295.127000,2.214076,2.204301,2.043011,1.974585
295.631000,2.218964,2.199414,2.043011,1.979472
296.137000,2.204301,2.189638,2.033236,1.969697
296.642000,2.218964,2.204301,2.038123,1.969697
297.148000,2.214076,2.204301,2.038123,1.969697
297.653000,2.218964,2.194526,2.038123,1.969697
298.159000,2.209189,2.194526,2.038123,1.969697
298.663000,2.209189,2.199414,2.038123,1.969697
299.169000,2.209189,2.194526,2.033236,1.969697
299.675000,2.209189,2.194526,2.038123,1.964809
300.180000,2.199414,2.194526,2.033236,1.964809
300.686000,2.204301,2.194526,2.028348,1.969697
301.191000,2.204301,2.194526,2.038123,1.964809
301.697000,2.199414,2.189638,2.033236,1.969697
302.201000,2.199414,2.189638,2.033236,1.964809
302.707000,2.199414,2.189638,2.038123,1.959922
303.212000,2.204301,2.184751,2.038123,1.959922
303.718000,2.199414,2.179863,2.033236,1.959922
304.223000,2.204301,2.184751,2.028348,1.959922
304.729000,2.199414,2.179863,2.033236,1.959922
305.233000,2.199414,2.174976,2.028348,1.964809
305.739000,2.199414,2.179863,2.028348,1.959922
306.244000,2.204301,2.174976,2.028348,1.964809
306.750000,2.204301,2.174976,2.028348,1.964809
307.256000,2.204301,2.170088,2.028348,1.959922
307.761000,2.204301,2.170088,2.028348,1.959922
308.267000,2.199414,2.174976,2.023460,1.959922
308.771000,2.199414,2.174976,2.028348,1.955034
309.277000,2.189638,2.165200,2.013685,1.950147
309.782000,2.199414,2.170088,2.018573,1.959922
310.288000,2.189638,2.170088,2.018573,1.945259
310.793000,2.189638,2.170088,2.023460,1.950147
311.299000,2.189638,2.165200,2.023460,1.955034
311.803000,2.189638,2.165200,2.023460,1.950147
312.309000,2.189638,2.165200,2.023460,1.955034
312.814000,2.189638,2.165200,2.018573,1.955034
313.320000,2.189638,2.160313,2.018573,1.950147
313.825000,2.189638,2.160313,2.028348,1.950147
314.331000,2.194526,2.160313,2.023460,1.955034
314.835000,2.189638,2.160313,2.023460,1.950147
315.341000,2.194526,2.160313,2.023460,1.950147
315.846000,2.194526,2.160313,2.023460,1.955034
316.352000,2.194526,2.155425,2.018573,1.950147
316.857000,2.189638,2.160313,2.018573,1.955034
317.363000,2.194526,2.155425,2.018573,1.955034
317.869000,2.194526,2.155425,2.018573,1.955034
318.373000,2.189638,2.155425,2.018573,1.955034
318.879000,2.189638,2.155425,2.013685,1.950147
319.384000,2.194526,2.155425,2.008798,1.945259
319.890000,2.184751,2.155425,2.008798,1.940371
320.395000,2.179863,2.155425,2.008798,1.940371
320.901000,2.184751,2.150538,2.008798,1.940371
321.405000,2.184751,2.150538,2.003910,1.940371
321.911000,2.179863,2.150538,2.003910,1.940371
322.416000,2.179863,2.150538,2.003910,1.940371
322.922000,2.174976,2.150538,2.003910,1.940371
323.427000,2.174976,2.145650,2.008798,1.940371
323.933000,2.174976,2.150538,2.003910,1.935484
324.438000,2.179863,2.150538,2.003910,1.935484
324.943000,2.174976,2.145650,2.003910,1.940371
325.448000,2.179863,2.140763,2.003910,1.940371
325.954000,2.174976,2.135875,2.003910,1.935484
326.459000,2.174976,2.140763,2.008798,1.945259
326.965000,2.174976,2.140763,2.003910,1.940371
327.470000,2.174976,2.145650,2.003910,1.935484
327.975000,2.174976,2.140763,2.003910,1.940371
328.480000,2.165200,2.135875,1.999022,1.935484
328.986000,2.165200,2.135875,1.994135,1.930596
329.492000,2.170088,2.135875,1.999022,1.935484
329.997000,2.174976,2.135875,1.994135,1.930596
330.503000,2.165200,2.135875,1.999022,1.930596
331.008000,2.165200,2.135875,1.999022,1.930596
331.513000,2.165200,2.135875,1.994135,1.930596
332.018000,2.160313,2.135875,1.994135,1.930596
332.524000,2.170088,2.135875,1.994135,1.930596
333.029000,2.165200,2.130987,1.999022,1.930596
333.535000,2.160313,2.130987,1.989247,1.920821
334.040000,2.160313,2.130987,1.994135,1.925709
334.545000,2.155425,2.130987,1.989247,1.925709
335.050000,2.155425,2.126100,1.994135,1.925709
335.556000,2.155425,2.130987,1.989247,1.920821
336.061000,2.160313,2.130987,1.989247,1.925709
336.567000,2.160313,2.130987,1.984360,1.920821
337.072000,2.145650,2.121212,1.974585,1.911046
337.577000,2.150538,2.130987,1.979472,1.920821
338.082000,2.150538,2.126100,1.984360,1.915933
338.588000,2.150538,2.126100,1.979472,1.915933
339.093000,2.140763,2.111437,1.969697,1.906158
339.599000,2.145650,2.126100,1.979472,1.911046
340.105000,2.145650,2.121212,1.984360,1.911046
340.610000,2.145650,2.121212,1.979472,1.915933
341.115000,2.150538,2.126100,1.974585,1.911046
341.620000,2.130987,2.111437,1.964809,1.901271
342.126000,2.140763,2.126100,1.974585,1.911046
342.631000,2.140763,2.121212,1.974585,1.901271
343.137000,2.140763,2.121212,1.974585,1.911046
343.642000,2.145650,2.116325,1.974585,1.911046
344.147000,2.130987,2.106549,1.964809,1.896383
344.652000,2.135875,2.121212,1.969697,1.911046
345.158000,2.140763,2.116325,1.969697,1.906158
345.663000,2.140763,2.116325,1.969697,1.901271
346.169000,2.130987,2.106549,1.964809,1.896383
346.674000,2.140763,2.116325,1.969697,1.901271
347.180000,2.140763,2.116325,1.969697,1.901271
347.684000,2.135875,2.111437,1.974585,1.906158
348.190000,2.140763,2.111437,1.969697,1.906158
348.696000,2.135875,2.116325,1.969697,1.901271
349.201000,2.135875,2.116325,1.964809,1.906158
349.707000,2.135875,2.116325,1.969697,1.906158
350.212000,2.135875,2.111437,1.969697,1.901271
350.717000,2.135875,2.111437,1.969697,1.901271
351.222000,2.135875,2.116325,1.964809,1.901271
351.728000,2.135875,2.116325,1.964809,1.896383
352.233000,2.130987,2.111437,1.964809,1.901271
352.739000,2.130987,2.106549,1.959922,1.901271
353.244000,2.126100,2.101662,1.959922,1.891496
353.750000,2.126100,2.106549,1.959922,1.896383
354.254000,2.126100,2.101662,1.955034,1.896383
354.760000,2.121212,2.101662,1.959922,1.891496
355.265000,2.126100,2.096774,1.959922,1.891496
355.771000,2.126100,2.096774,1.955034,1.896383
356.277000,2.121212,2.096774,1.955034,1.886608
356.782000,2.121212,2.096774,1.950147,1.886608
357.287000,2.121212,2.096774,1.950147,1.886608
357.792000,2.121212,2.091886,1.945259,1.881720
358.298000,2.121212,2.096774,1.950147,1.876833
358.803000,2.116325,2.096774,1.955034,1.881720
359.309000,2.116325,2.096774,1.950147,1.881720
359.814000,2.116325,2.091886,1.945259,1.881720
360.320000,2.121212,2.096774,1.950147,1.881720
360.824000,2.121212,2.091886,1.945259,1.881720
361.330000,2.121212,2.091886,1.950147,1.881720
361.835000,2.116325,2.086999,1.950147,1.876833
362.341000,2.116325,2.086999,1.940371,1.881720
362.846000,2.116325,2.082111,1.940371,1.871945
363.352000,2.116325,2.091886,1.940371,1.881720
363.856000,2.116325,2.086999,1.940371,1.871945
364.362000,2.116325,2.086999,1.945259,1.876833
364.868000,2.111437,2.082111,1.945259,1.881720
365.373000,2.111437,2.082111,1.940371,1.876833
365.879000,2.111437,2.077224,1.940371,1.871945
366.384000,2.111437,2.082111,1.945259,1.876833
366.889000,2.111437,2.082111,1.940371,1.876833
367.394000,2.106549,2.086999,1.940371,1.871945
367.900000,2.106549,2.082111,1.940371,1.871945
368.405000,2.106549,2.086999,1.935484,1.871945
368.911000,2.106549,2.082111,1.935484,1.867058
369.416000,2.106549,2.082111,1.935484,1.871945
369.922000,2.096774,2.082111,1.930596,1.871945
370.426000,2.101662,2.077224,1.935484,1.871945
370.932000,2.101662,2.082111,1.935484,1.871945
371.437000,2.096774,2.082111,1.930596,1.867058
371.943000,2.106549,2.082111,1.930596,1.867058
372.449000,2.101662,2.082111,1.935484,1.862170
372.954000,2.096774,2.077224,1.930596,1.867058
373.459000,2.101662,2.077224,1.930596,1.862170
373.964000,2.101662,2.082111,1.930596,1.867058
374.470000,2.096774,2.072336,1.925709,1.867058
374.975000,2.096774,2.077224,1.925709,1.862170
375.481000,2.091886,2.072336,1.925709,1.867058
375.986000,2.096774,2.072336,1.925709,1.862170
376.492000,2.096774,2.072336,1.920821,1.857283
376.996000,2.091886,2.062561,1.920821,1.852395
377.502000,2.101662,2.067449,1.925709,1.867058
378.007000,2.101662,2.067449,1.925709,1.857283
378.513000,2.101662,2.067449,1.925709,1.862170
379.018000,2.101662,2.067449,1.920821,1.857283
379.524000,2.101662,2.062561,1.920821,1.847507
380.028000,2.096774,2.062561,1.925709,1.857283
380.534000,2.096774,2.067449,1.920821,1.857283
381.039000,2.096774,2.067449,1.925709,1.852395
381.545000,2.086999,2.062561,1.925709,1.852395
382.051000,2.086999,2.062561,1.920821,1.857283
382.556000,2.091886,2.062561,1.915933,1.852395
383.062000,2.086999,2.057673,1.915933,1.847507
383.566000,2.091886,2.057673,1.915933,1.852395
384.072000,2.086999,2.062561,1.915933,1.847507
384.577000,2.077224,2.052786,1.915933,1.847507
385.083000,2.082111,2.057673,1.911046,1.852395
385.588000,2.082111,2.052786,1.915933,1.842620
386.094000,2.082111,2.057673,1.915933,1.842620
386.598000,2.077224,2.052786,1.906158,1.852395
387.104000,2.077224,2.057673,1.911046,1.842620
387.609000,2.072336,2.047898,1.911046,1.832845
388.115000,2.082111,2.052786,1.906158,1.847507
388.620000,2.077224,2.057673,1.911046,1.842620
389.126000,2.077224,2.057673,1.911046,1.847507
389.630000,2.082111,2.052786,1.906158,1.842620
390.136000,2.077224,2.052786,1.901271,1.842620
390.641000,2.082111,2.052786,1.906158,1.847507
391.147000,2.077224,2.047898,1.906158,1.847507
391.652000,2.072336,2.047898,1.906158,1.837732
392.158000,2.077224,2.047898,1.906158,1.842620
392.663000,2.082111,2.052786,1.901271,1.842620
393.168000,2.072336,2.043011,1.896383,1.832845
393.674000,2.077224,2.047898,1.906158,1.842620
394.179000,2.072336,2.043011,1.901271,1.842620
394.685000,2.072336,2.047898,1.896383,1.832845
395.190000,2.067449,2.047898,1.901271,1.837732
395.696000,2.067449,2.047898,1.896383,1.837732
396.200000,2.072336,2.047898,1.891496,1.827957
396.706000,2.067449,2.043011,1.896383,1.832845
397.211000,2.062561,2.043011,1.896383,1.832845
397.717000,2.062561,2.038123,1.886608,1.823069
398.222000,2.062561,2.038123,1.891496,1.832845
398.728000,2.062561,2.033236,1.886608,1.827957
399.233000,2.057673,2.038123,1.891496,1.823069
399.738000,2.062561,2.038123,1.891496,1.827957
400.243000,2.057673,2.038123,1.896383,1.832845
400.749000,2.057673,2.043011,1.891496,1.823069
401.254000,2.052786,2.043011,1.886608,1.823069
401.760000,2.057673,2.038123,1.886608,1.823069
402.265000,2.062561,2.038123,1.886608,1.823069
402.770000,2.057673,2.038123,1.891496,1.823069
403.276000,2.052786,2.033236,1.886608,1.827957
403.781000,2.052786,2.028348,1.886608,1.823069
404.287000,2.052786,2.028348,1.886608,1.823069
404.792000,2.052786,2.033236,1.881720,1.823069
405.298000,2.047898,2.023460,1.876833,1.813294
405.803000,2.047898,2.033236,1.881720,1.818182
406.308000,2.047898,2.033236,1.876833,1.827957
406.813000,2.047898,2.028348,1.876833,1.813294
407.319000,2.047898,2.028348,1.881720,1.818182
407.824000,2.047898,2.028348,1.876833,1.818182
408.330000,2.047898,2.028348,1.871945,1.813294
408.835000,2.047898,2.028348,1.876833,1.818182
409.340000,2.047898,2.023460,1.876833,1.813294
409.845000,2.043011,2.023460,1.876833,1.813294
410.351000,2.047898,2.023460,1.876833,1.818182
410.856000,2.047898,2.018573,1.876833,1.818182
411.362000,2.047898,2.018573,1.876833,1.813294
411.867000,2.047898,2.013685,1.881720,1.813294
412.372000,2.047898,2.013685,1.876833,1.818182
412.877000,2.047898,2.013685,1.871945,1.813294
413.383000,2.047898,2.013685,1.871945,1.813294
413.888000,2.043011,2.013685,1.876833,1.813294
414.394000,2.043011,2.008798,1.871945,1.813294
414.900000,2.043011,2.013685,1.871945,1.808407
415.405000,2.038123,2.003910,1.867058,1.803519
415.910000,2.043011,2.008798,1.871945,1.808407
416.415000,2.043011,2.013685,1.867058,1.808407
416.921000,2.043011,2.013685,1.867058,1.803519
417.426000,2.038123,2.008798,1.867058,1.803519
417.932000,2.038123,2.003910,1.867058,1.803519
418.437000,2.038123,2.003910,1.867058,1.803519
418.942000,2.038123,2.003910,1.862170,1.798632
419.447000,2.028348,1.999022,1.857283,1.793744
419.953000,2.028348,2.003910,1.857283,1.793744
420.458000,2.028348,1.994135,1.857283,1.793744
420.964000,2.028348,2.003910,1.857283,1.788856
421.469000,2.028348,1.999022,1.857283,1.798632
421.975000,2.028348,1.999022,1.857283,1.793744
422.479000,2.028348,2.003910,1.852395,1.793744
422.985000,2.028348,2.003910,1.857283,1.793744
423.490000,2.023460,1.994135,1.847507,1.788856
423.996000,2.023460,1.999022,1.857283,1.788856
424.501000,2.023460,1.994135,1.852395,1.788856
425.007000,2.018573,1.994135,1.847507,1.783969
425.512000,2.023460,1.994135,1.852395,1.783969
426.017000,2.013685,1.984360,1.847507,1.783969
426.523000,2.013685,1.979472,1.837732,1.779081
427.028000,2.008798,1.979472,1.837732,1.774194
427.534000,2.018573,1.989247,1.847507,1.788856
428.039000,2.013685,1.974585,1.842620,1.779081
428.545000,2.013685,1.994135,1.847507,1.783969
429.049000,2.018573,1.984360,1.847507,1.788856
429.555000,2.013685,1.979472,1.842620,1.783969
430.060000,2.013685,1.989247,1.847507,1.779081
430.566000,2.008798,1.984360,1.847507,1.779081
431.071000,2.008798,1.979472,1.842620,1.779081
431.577000,2.003910,1.974585,1.832845,1.769306
432.081000,2.003910,1.979472,1.837732,1.774194
432.587000,1.999022,1.974585,1.832845,1.769306
433.092000,2.003910,1.979472,1.832845,1.769306
433.598000,2.003910,1.974585,1.832845,1.769306
434.103000,2.003910,1.974585,1.832845,1.774194
434.609000,2.003910,1.969697,1.832845,1.769306
435.113000,2.003910,1.974585,1.832845,1.774194
435.619000,2.003910,1.969697,1.832845,1.769306
436.125000,2.003910,1.969697,1.827957,1.769306
436.630000,2.003910,1.969697,1.832845,1.769306
437.136000,1.999022,1.964809,1.823069,1.764418
437.641000,1.999022,1.964809,1.827957,1.759531
438.147000,2.003910,1.969697,1.832845,1.769306
438.651000,2.003910,1.969697,1.832845,1.769306
439.157000,2.003910,1.969697,1.832845,1.769306
439.662000,2.003910,1.964809,1.837732,1.774194
440.168000,1.999022,1.964809,1.832845,1.769306
440.673000,2.008798,1.969697,1.832845,1.769306
441.179000,1.999022,1.964809,1.832845,1.769306
441.683000,1.999022,1.959922,1.827957,1.769306
442.189000,2.003910,1.964809,1.832845,1.769306
442.694000,2.003910,1.959922,1.832845,1.769306
443.200000,2.003910,1.959922,1.832845,1.774194
443.705000,1.999022,1.964809,1.837732,1.764418
444.211000,1.994135,1.959922,1.827957,1.764418
444.716000,1.999022,1.959922,1.832845,1.769306
445.221000,1.994135,1.959922,1.827957,1.764418
445.726000,1.994135,1.959922,1.832845,1.769306
446.232000,1.994135,1.959922,1.827957,1.774194
446.737000,1.989247,1.959922,1.823069,1.764418
447.243000,1.994135,1.959922,1.823069,1.759531
447.749000,1.989247,1.964809,1.823069,1.764418
448.253000,1.994135,1.964809,1.823069,1.759531
448.759000,1.989247,1.964809,1.823069,1.754643
449.264000,1.984360,1.964809,1.818182,1.764418
449.770000,1.989247,1.964809,1.823069,1.754643
450.275000,1.989247,1.959922,1.823069,1.759531
450.781000,1.989247,1.959922,1.818182,1.759531
451.286000,1.984360,1.955034,1.823069,1.754643
451.791000,1.984360,1.955034,1.818182,1.759531
452.296000,1.984360,1.955034,1.813294,1.754643
452.802000,1.984360,1.955034,1.813294,1.754643
453.307000,1.984360,1.955034,1.818182,1.754643
453.813000,1.984360,1.950147,1.808407,1.754643
454.318000,1.984360,1.955034,1.813294,1.749756
454.823000,1.979472,1.955034,1.813294,1.749756
455.328000,1.979472,1.955034,1.818182,1.754643
455.834000,1.974585,1.955034,1.808407,1.749756
456.339000,1.979472,1.950147,1.813294,1.749756
456.845000,1.974585,1.950147,1.803519,1.744868
457.350000,1.979472,1.955034,1.803519,1.739980
457.856000,1.974585,1.955034,1.808407,1.744868
458.361000,1.969697,1.955034,1.803519,1.744868
458.866000,1.974585,1.955034,1.803519,1.739980
459.372000,1.974585,1.959922,1.803519,1.739980
459.877000,1.969697,1.955034,1.803519,1.739980
460.383000,1.969697,1.955034,1.798632,1.739980
460.888000,1.969697,1.959922,1.798632,1.739980
461.393000,1.974585,1.955034,1.803519,1.744868
461.898000,1.969697,1.955034,1.798632,1.735093
462.404000,1.959922,1.945259,1.793744,1.730205
462.909000,1.969697,1.945259,1.798632,1.739980
463.415000,1.969697,1.940371,1.798632,1.730205
463.920000,1.964809,1.945259,1.798632,1.735093
464.425000,1.964809,1.940371,1.798632,1.739980
464.930000,1.964809,1.945259,1.793744,1.735093
465.436000,1.959922,1.945259,1.793744,1.730205
465.941000,1.964809,1.945259,1.788856,1.739980
466.447000,1.964809,1.940371,1.793744,1.730205
466.952000,1.969697,1.940371,1.793744,1.730205
467.458000,1.964809,1.940371,1.793744,1.739980
467.962000,1.964809,1.940371,1.788856,1.725318
468.468000,1.955034,1.940371,1.788856,1.725318
468.973000,1.964809,1.945259,1.793744,1.735093
469.479000,1.959922,1.945259,1.793744,1.730205
469.985000,1.955034,1.945259,1.798632,1.730205
470.490000,1.959922,1.940371,1.793744,1.735093
470.995000,1.950147,1.930596,1.788856,1.720430
471.500000,1.950147,1.935484,1.788856,1.725318
472.006000,1.950147,1.930596,1.788856,1.730205
472.511000,1.955034,1.930596,1.788856,1.730205
473.017000,1.955034,1.935484,1.788856,1.730205
473.522000,1.955034,1.935484,1.793744,1.730205
474.028000,1.955034,1.935484,1.793744,1.730205
474.532000,1.959922,1.935484,1.793744,1.730205
475.038000,1.955034,1.930596,1.788856,1.730205
475.543000,1.955034,1.925709,1.783969,1.725318
476.049000,1.950147,1.930596,1.788856,1.725318
476.554000,1.950147,1.925709,1.783969,1.735093
477.060000,1.955034,1.930596,1.783969,1.725318
477.564000,1.950147,1.930596,1.783969,1.720430
478.070000,1.950147,1.925709,1.783969,1.715543
478.575000,1.955034,1.925709,1.779081,1.720430
479.081000,1.950147,1.930596,1.783969,1.715543
479.586000,1.945259,1.930596,1.779081,1.720430
480.092000,1.945259,1.925709,1.779081,1.715543
480.596000,1.945259,1.925709,1.779081,1.715543
481.102000,1.945259,1.925709,1.779081,1.715543
481.608000,1.950147,1.925709,1.774194,1.715543
482.113000,1.950147,1.920821,1.779081,1.715543
482.619000,1.945259,1.920821,1.783969,1.720430
483.124000,1.945259,1.920821,1.779081,1.715543
483.630000,1.940371,1.911046,1.774194,1.710655
484.134000,1.950147,1.920821,1.779081,1.720430
484.640000,1.950147,1.925709,1.779081,1.720430
485.145000,1.945259,1.920821,1.783969,1.715543
485.651000,1.945259,1.920821,1.779081,1.715543
486.156000,1.950147,1.930596,1.774194,1.720430
486.662000,1.945259,1.920821,1.774194,1.710655
487.166000,1.945259,1.920821,1.774194,1.720430
487.672000,1.935484,1.915933,1.769306,1.715543
488.177000,1.930596,1.915933,1.769306,1.705767
488.683000,1.940371,1.915933,1.769306,1.710655
489.188000,1.935484,1.915933,1.764418,1.705767
489.694000,1.935484,1.911046,1.764418,1.705767
490.200000,1.935484,1.911046,1.769306,1.710655
490.704000,1.930596,1.911046,1.764418,1.705767
491.210000,1.935484,1.911046,1.769306,1.700880
491.715000,1.930596,1.911046,1.764418,1.700880
492.221000,1.935484,1.906158,1.764418,1.705767
492.726000,1.925709,1.911046,1.764418,1.700880
493.232000,1.925709,1.906158,1.764418,1.700880
493.736000,1.930596,1.911046,1.759531,1.705767
494.242000,1.930596,1.911046,1.759531,1.691105
494.747000,1.930596,1.911046,1.759531,1.700880
495.253000,1.930596,1.906158,1.759531,1.700880
495.758000,1.925709,1.906158,1.764418,1.695992
496.264000,1.925709,1.911046,1.759531,1.700880
496.769000,1.925709,1.911046,1.754643,1.695992
497.274000,1.920821,1.911046,1.749756,1.695992
497.779000,1.920821,1.911046,1.754643,1.695992
498.285000,1.920821,1.911046,1.749756,1.691105
498.790000,1.915933,1.911046,1.749756,1.691105
499.296000,1.920821,1.906158,1.754643,1.695992
499.801000,1.915933,1.906158,1.749756,1.695992
500.306000,1.915933,1.906158,1.749756,1.691105
500.811000,1.915933,1.906158,1.754643,1.691105
501.317000,1.915933,1.901271,1.754643,1.691105
501.822000,1.915933,1.901271,1.744868,1.686217
502.328000,1.911046,1.901271,1.749756,1.686217
502.834000,1.906158,1.901271,1.744868,1.686217
503.339000,1.906158,1.901271,1.744868,1.681329
503.844000,1.906158,1.896383,1.744868,1.681329
504.349000,1.901271,1.886608,1.735093,1.676442
504.855000,1.906158,1.896383,1.739980,1.676442
505.360000,1.901271,1.896383,1.744868,1.681329
505.866000,1.901271,1.891496,1.739980,1.681329
506.371000,1.901271,1.886608,1.735093,1.676442
506.876000,1.906158,1.891496,1.739980,1.676442
507.381000,1.906158,1.881720,1.735093,1.681329
507.887000,1.911046,1.886608,1.739980,1.676442
508.392000,1.906158,1.886608,1.739980,1.681329
508.898000,1.915933,1.886608,1.739980,1.681329
509.403000,1.906158,1.886608,1.735093,1.676442
509.908000,1.906158,1.886608,1.739980,1.671554
510.413000,1.906158,1.886608,1.735093,1.676442
510.919000,1.906158,1.881720,1.744868,1.671554
511.424000,1.901271,1.881720,1.739980,1.676442
511.930000,1.901271,1.881720,1.739980,1.681329
512.436000,1.906158,1.881720,1.735093,1.676442
512.941000,1.901271,1.881720,1.739980,1.681329
513.446000,1.906158,1.881720,1.735093,1.681329
513.951000,1.906158,1.881720,1.739980,1.676442
514.457000,1.906158,1.876833,1.735093,1.676442
514.962000,1.901271,1.876833,1.735093,1.676442
515.468000,1.901271,1.881720,1.735093,1.671554
515.973000,1.901271,1.876833,1.735093,1.676442
516.478000,1.901271,1.876833,1.735093,1.681329
516.983000,1.896383,1.876833,1.730205,1.671554
517.489000,1.896383,1.876833,1.730205,1.671554
517.994000,1.896383,1.871945,1.730205,1.671554
518.500000,1.896383,1.871945,1.725318,1.661779
519.005000,1.886608,1.871945,1.720430,1.661779
519.511000,1.891496,1.876833,1.720430,1.666667
520.015000,1.891496,1.876833,1.730205,1.661779
520.521000,1.886608,1.871945,1.730205,1.661779
521.027000,1.891496,1.876833,1.730205,1.661779
521.532000,1.896383,1.876833,1.725318,1.661779
522.038000,1.891496,1.871945,1.725318,1.661779
522.543000,1.891496,1.876833,1.725318,1.661779
523.048000,1.891496,1.876833,1.720430,1.656892
523.553000,1.896383,1.876833,1.725318,1.656892
524.059000,1.891496,1.871945,1.720430,1.661779
524.564000,1.891496,1.871945,1.725318,1.656892
525.070000,1.891496,1.871945,1.720430,1.661779
525.575000,1.891496,1.871945,1.725318,1.661779
526.081000,1.891496,1.871945,1.715543,1.656892
526.585000,1.891496,1.871945,1.715543,1.652004
527.091000,1.886608,1.867058,1.715543,1.652004
527.596000,1.891496,1.867058,1.715543,1.656892
528.102000,1.886608,1.867058,1.710655,1.647116
528.608000,1.886608,1.867058,1.715543,1.652004
529.113000,1.886608,1.862170,1.710655,1.652004
529.618000,1.886608,1.862170,1.710655,1.647116
530.123000,1.886608,1.857283,1.715543,1.652004
530.629000,1.881720,1.857283,1.710655,1.652004
531.134000,1.881720,1.857283,1.710655,1.647116
531.640000,1.876833,1.852395,1.715543,1.647116
532.145000,1.876833,1.862170,1.710655,1.652004
532.651000,1.871945,1.847507,1.705767,1.642229
533.155000,1.876833,1.852395,1.710655,1.647116
533.661000,1.871945,1.852395,1.705767,1.652004
534.166000,1.876833,1.852395,1.710655,1.647116
534.672000,1.876833,1.852395,1.705767,1.652004
535.177000,1.876833,1.847507,1.710655,1.647116
535.683000,1.871945,1.847507,1.710655,1.642229
536.187000,1.871945,1.847507,1.710655,1.647116
536.693000,1.876833,1.847507,1.710655,1.647116
537.199000,1.871945,1.847507,1.700880,1.642229
537.704000,1.876833,1.852395,1.705767,1.647116
538.210000,1.876833,1.847507,1.705767,1.647116
538.715000,1.871945,1.842620,1.705767,1.642229
539.220000,1.871945,1.847507,1.705767,1.642229
539.725000,1.871945,1.847507,1.705767,1.647116
540.231000,1.871945,1.847507,1.705767,1.642229
540.736000,1.876833,1.847507,1.715543,1.642229
541.242000,1.871945,1.847507,1.705767,1.642229
541.747000,1.871945,1.852395,1.705767,1.637341
542.253000,1.876833,1.852395,1.705767,1.637341
542.757000,1.867058,1.852395,1.700880,1.642229
543.263000,1.881720,1.857283,1.700880,1.642229
543.768000,1.871945,1.852395,1.705767,1.637341
544.274000,1.871945,1.847507,1.700880,1.642229
544.780000,1.867058,1.847507,1.700880,1.637341
545.285000,1.876833,1.842620,1.700880,1.642229
545.790000,1.867058,1.842620,1.695992,1.642229
546.295000,1.871945,1.842620,1.695992,1.637341
546.801000,1.867058,1.842620,1.700880,1.637341
547.306000,1.867058,1.837732,1.695992,1.637341
547.812000,1.862170,1.837732,1.695992,1.632453
548.317000,1.862170,1.832845,1.695992,1.632453
548.823000,1.862170,1.842620,1.695992,1.632453
549.327000,1.862170,1.837732,1.691105,1.632453
549.833000,1.862170,1.837732,1.691105,1.632453
550.338000,1.857283,1.837732,1.695992,1.632453
550.844000,1.862170,1.837732,1.691105,1.627566
551.349000,1.857283,1.837732,1.691105,1.627566
551.855000,1.857283,1.842620,1.691105,1.627566
552.360000,1.857283,1.837732,1.691105,1.627566
552.865000,1.852395,1.837732,1.691105,1.622678
553.371000,1.857283,1.837732,1.691105,1.622678
553.876000,1.852395,1.837732,1.686217,1.622678
554.382000,1.852395,1.837732,1.686217,1.622678
554.887000,1.847507,1.837732,1.686217,1.622678
555.393000,1.852395,1.832845,1.686217,1.622678
555.897000,1.852395,1.837732,1.686217,1.617791
556.403000,1.847507,1.837732,1.681329,1.622678
556.908000,1.852395,1.837732,1.681329,1.622678
557.414000,1.852395,1.837732,1.681329,1.617791
557.920000,1.847507,1.837732,1.681329,1.622678
558.425000,1.847507,1.832845,1.681329,1.617791
558.930000,1.847507,1.832845,1.676442,1.617791
559.435000,1.847507,1.832845,1.681329,1.622678
559.941000,1.847507,1.832845,1.676442,1.617791
560.446000,1.847507,1.832845,1.681329,1.612903
560.952000,1.847507,1.827957,1.681329,1.612903
561.457000,1.842620,1.827957,1.681329,1.612903
561.963000,1.847507,1.827957,1.681329,1.617791
562.467000,1.847507,1.823069,1.681329,1.617791
