Elapsed Time (seconds),Temperature 1 (Celsius),Temperature 2 (Celsius),Temperature 3 (Celsius),Temperature 4 (Celsius),Temperature 5 (Celsius),Temperature 6 (Celsius),
259.056000,26.725755,26.182836,27.317935,26.979000,25.415443,23.460411,
259.591000,26.725755,26.300701,27.317935,26.979000,24.926685,23.460411,
260.125000,26.608806,26.300701,27.317935,26.979000,24.926685,23.460411,
260.660000,26.725755,26.182836,27.433565,26.979000,24.926685,23.460411,
261.194000,26.725755,26.182836,27.433565,26.979000,24.926685,23.460411,
261.729000,26.725755,26.182836,27.317935,26.979000,24.926685,22.971652,
262.263000,26.725755,26.300701,27.317935,26.979000,24.926685,22.971652,
262.798000,26.725755,26.182836,27.433565,26.979000,24.926685,23.949169,
263.333000,26.608806,26.300701,27.433565,26.979000,25.415443,23.460411,
263.868000,26.725755,26.182836,27.317935,26.979000,25.415443,22.971652,
264.402000,26.725755,26.182836,27.433565,26.979000,24.926685,23.460411,
264.937000,26.842706,26.300701,27.317935,26.979000,24.926685,23.460411,
265.472000,26.725755,26.300701,27.549196,26.979000,24.926685,23.460411,
266.006000,26.725755,26.300701,27.433565,26.979000,25.415443,23.460411,
266.541000,26.725755,26.182836,27.317935,26.979000,25.415443,23.949169,
267.075000,26.842706,26.300701,27.317935,26.979000,25.415443,22.971652,
267.610000,26.725755,26.300701,27.317935,26.979000,24.926685,23.460411,
268.144000,26.725755,26.300701,27.317935,26.979000,25.415443,23.949169,
268.679000,26.725755,26.182836,27.433565,26.979000,24.926685,23.949169,
269.214000,26.725755,26.182836,27.433565,26.979000,24.926685,23.949169,
269.749000,26.725755,26.300701,27.433565,26.979000,24.926685,22.971652,
270.283000,26.725755,26.300701,27.317935,26.979000,24.926685,23.460411,
270.818000,26.725755,26.300701,27.433565,26.979000,24.926685,23.460411,
271.352000,26.725755,26.300701,27.433565,26.979000,24.926685,23.460411,
271.887000,26.725755,26.182836,27.433565,26.979000,24.926685,23.460411,
272.421000,26.725755,26.182836,27.317935,26.979000,24.926685,23.460411,
272.956000,26.608806,26.300701,27.433565,26.979000,24.926685,23.460411,
273.490000,26.608806,26.300701,27.433565,26.979000,24.926685,23.460411,
274.025000,26.842706,26.182836,27.433565,26.979000,24.926685,23.460411,
274.560000,26.725755,26.300701,27.433565,26.979000,24.926685,23.460411,
275.095000,26.725755,26.300701,27.433565,26.979000,24.926685,23.949169,
275.630000,26.725755,26.300701,27.433565,26.979000,24.926685,23.460411,
276.164000,26.725755,26.300701,27.433565,26.979000,24.926685,22.971652,
276.699000,26.725755,26.182836,27.433565,26.979000,24.926685,23.460411,
277.233000,26.725755,26.300701,27.433565,26.979000,24.926685,23.460411,
277.768000,26.725755,26.300701,27.433565,26.979000,24.926685,23.460411,
278.302000,26.725755,26.300701,27.317935,26.979000,24.926685,22.971652,
278.837000,26.725755,26.300701,27.317935,26.979000,25.415443,23.949169,
279.371000,26.725755,26.182836,27.433565,26.979000,24.926685,23.460411,
279.906000,26.725755,26.182836,27.433565,26.979000,25.415443,23.460411,
280.441000,26.725755,26.300701,27.433565,26.979000,24.926685,23.460411,
280.976000,26.842706,26.300701,27.433565,26.979000,24.926685,23.460411,
281.510000,26.725755,26.300701,27.433565,26.979000,25.415443,23.460411,
282.045000,26.725755,26.300701,27.433565,26.979000,25.415443,23.460411,
282.579000,26.725755,26.300701,27.433565,26.979000,24.926685,22.971652,
283.114000,26.725755,26.300701,27.433565,26.979000,24.926685,23.460411,
283.649000,26.725755,26.418565,27.433565,26.979000,25.415443,23.460411,
284.183000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
284.718000,26.725755,26.300701,27.433565,26.979000,25.415443,23.460411,
285.252000,26.725755,26.300701,27.317935,26.979000,24.926685,23.460411,
285.787000,26.842706,26.300701,27.433565,26.979000,24.926685,23.460411,
286.322000,26.725755,26.300701,27.433565,26.979000,24.926685,22.971652,
286.857000,26.725755,26.300701,27.433565,26.979000,24.926685,23.460411,
287.391000,26.725755,26.300701,27.433565,26.979000,25.415443,23.460411,
287.926000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
288.460000,26.725755,26.300701,27.433565,26.979000,25.415443,23.949169,
288.995000,26.842706,26.300701,27.433565,26.979000,24.926685,22.971652,
289.529000,26.725755,26.300701,27.433565,26.979000,24.926685,23.460411,
290.064000,26.725755,26.300701,27.433565,26.979000,25.415443,22.971652,
290.598000,26.725755,26.182836,27.317935,26.979000,25.415443,23.949169,
291.133000,26.725755,26.300701,27.433565,26.979000,25.415443,23.949169,
291.667000,26.725755,26.418565,27.433565,26.979000,25.415443,23.460411,
292.203000,26.842706,26.300701,27.433565,26.979000,24.926685,23.460411,
292.738000,26.842706,26.300701,27.549196,26.979000,24.926685,23.460411,
293.272000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
293.807000,26.842706,26.418565,27.433565,26.979000,24.926685,23.460411,
294.341000,26.842706,26.300701,27.433565,26.979000,24.926685,23.460411,
294.876000,26.842706,26.300701,27.664827,26.979000,25.415443,23.460411,
295.410000,26.725755,26.300701,27.433565,26.979000,24.926685,23.460411,
295.945000,26.725755,26.418565,27.433565,26.979000,25.415443,23.460411,
296.479000,26.725755,26.300701,27.433565,26.979000,24.926685,23.460411,
297.014000,26.842706,26.300701,27.549196,26.979000,24.926685,23.460411,
297.548000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
298.084000,26.959655,26.300701,27.664827,26.979000,25.415443,23.460411,
298.618000,26.959655,26.300701,27.433565,26.979000,25.415443,23.460411,
299.153000,26.842706,26.418565,27.433565,26.979000,25.415443,23.460411,
299.687000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
300.222000,26.842706,26.300701,27.549196,26.979000,25.415443,23.460411,
300.756000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
301.291000,26.842706,26.418565,27.433565,26.979000,24.926685,22.971652,
301.826000,26.959655,26.418565,27.433565,26.979000,25.415443,23.460411,
302.360000,26.842706,26.300701,27.433565,26.979000,25.415443,22.971652,
302.895000,26.959655,26.300701,27.433565,26.979000,25.415443,22.971652,
303.430000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
303.965000,26.842706,26.418565,27.433565,26.979000,25.415443,23.460411,
304.499000,26.842706,26.300701,27.433565,26.979000,24.926685,23.460411,
305.034000,26.842706,26.300701,27.549196,26.979000,24.926685,22.971652,
305.568000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
306.103000,26.959655,26.300701,27.433565,26.979000,25.415443,23.460411,
306.637000,26.959655,26.418565,27.433565,26.979000,25.415443,23.460411,
307.172000,26.725755,26.418565,27.433565,26.979000,25.415443,23.460411,
307.706000,26.842706,26.300701,27.433565,26.979000,24.926685,23.460411,
308.241000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
308.775000,26.842706,26.418565,27.433565,26.979000,24.926685,23.460411,
309.311000,26.842706,26.300701,27.549196,26.979000,24.926685,23.460411,
309.846000,26.842706,26.418565,27.433565,26.979000,25.415443,23.460411,
310.380000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
310.915000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
311.449000,26.842706,26.300701,27.317935,26.979000,25.415443,23.460411,
311.984000,26.842706,26.300701,27.433565,26.979000,24.926685,23.460411,
312.518000,26.842706,26.300701,27.433565,26.979000,24.926685,23.460411,
313.053000,26.842706,26.300701,27.549196,26.979000,25.415443,23.460411,
313.587000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
314.122000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
314.657000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
315.192000,26.842706,26.418565,27.433565,26.979000,24.926685,22.971652,
315.726000,26.842706,26.418565,27.433565,26.979000,25.415443,23.460411,
316.261000,26.842706,26.418565,27.433565,26.979000,24.926685,23.460411,
316.795000,26.842706,26.300701,27.549196,26.979000,24.926685,23.460411,
317.330000,26.842706,26.300701,27.549196,26.979000,25.415443,23.460411,
317.864000,26.842706,26.300701,27.433565,26.979000,25.415443,22.971652,
318.399000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
318.934000,26.842706,26.300701,27.433565,26.979000,25.415443,23.460411,
319.468000,26.842706,26.300701,27.549196,26.979000,25.415443,23.460411,
320.003000,26.842706,26.300701,27.549196,26.979000,25.415443,23.460411,
320.538000,26.842706,26.300701,27.433565,26.979000,24.926685,23.460411,
321.073000,26.842706,26.418565,27.549196,26.979000,24.926685,23.460411,
321.607000,26.842706,26.418565,27.549196,26.979000,25.415443,23.460411,
322.142000,26.842706,26.300701,27.549196,26.979000,24.926685,23.460411,
322.676000,26.842706,26.418565,27.433565,26.979000,25.415443,23.460411,
323.211000,26.959655,26.418565,27.549196,26.979000,25.415443,22.971652,
323.745000,26.842706,26.300701,27.433565,26.979000,24.926685,23.460411,
324.280000,26.725755,26.418565,27.549196,26.979000,24.926685,22.971652,
324.814000,26.959655,26.418565,27.549196,26.979000,24.926685,23.460411,
325.349000,26.842706,26.418565,27.549196,26.979000,25.415443,23.460411,
325.883000,26.842706,26.182836,27.549196,26.979000,25.415443,23.460411,
326.419000,26.842706,26.418565,27.433565,26.979000,25.415443,23.460411,
326.953000,26.842706,26.300701,27.433565,26.979000,25.415443,22.971652,
327.488000,26.842706,26.300701,27.549196,26.979000,25.415443,23.460411,
328.023000,26.842706,26.418565,27.549196,26.979000,25.415443,22.971652,
328.557000,26.959655,26.300701,27.549196,26.979000,25.415443,23.460411,
329.092000,26.959655,26.418565,27.433565,26.979000,25.415443,23.460411,
329.626000,26.959655,26.418565,27.549196,26.979000,24.926685,22.971652,
330.161000,26.842706,26.418565,27.549196,26.979000,24.926685,23.460411,
330.695000,26.842706,26.418565,27.433565,26.979000,25.415443,22.971652,
331.230000,26.842706,26.418565,27.549196,26.979000,25.415443,23.460411,
331.764000,26.842706,26.418565,27.433565,26.979000,25.415443,23.460411,
332.300000,26.842706,26.418565,27.433565,26.979000,25.415443,23.949169,
332.834000,26.842706,26.418565,27.549196,26.979000,24.926685,23.460411,
333.369000,26.842706,26.418565,27.549196,27.095876,25.415443,22.971652,
333.903000,26.959655,26.418565,27.549196,26.979000,25.415443,23.460411,
334.438000,26.842706,26.418565,27.549196,26.979000,25.415443,23.460411,
334.972000,26.842706,26.418565,27.433565,26.979000,25.415443,23.460411,
335.507000,26.842706,26.418565,27.549196,26.979000,24.926685,23.460411,
336.041000,26.959655,26.418565,27.549196,26.979000,24.926685,22.971652,
336.576000,26.959655,26.300701,27.549196,26.979000,25.415443,22.971652,
337.111000,26.959655,26.300701,27.433565,26.979000,25.415443,22.971652,
337.645000,26.959655,26.418565,27.549196,26.979000,24.926685,23.460411,
338.181000,26.842706,26.418565,27.549196,26.979000,25.415443,23.460411,
338.715000,26.842706,26.418565,27.549196,26.979000,24.926685,23.460411,
339.250000,26.842706,26.418565,27.433565,26.979000,25.415443,23.460411,
339.784000,26.959655,26.300701,27.433565,26.979000,25.415443,23.460411,
340.319000,26.842706,26.418565,27.549196,26.979000,24.926685,23.460411,
340.853000,26.842706,26.536430,27.664827,26.979000,25.415443,23.460411,
341.388000,26.842706,26.300701,27.549196,26.979000,25.415443,23.460411,
341.922000,26.842706,26.418565,27.549196,26.979000,24.926685,23.460411,
342.457000,26.959655,26.418565,27.549196,26.979000,24.926685,23.460411,
342.991000,26.959655,26.418565,27.549196,27.095876,24.926685,23.460411,
343.526000,26.842706,26.418565,27.549196,26.979000,25.415443,23.460411,
344.061000,26.842706,26.418565,27.549196,26.979000,25.415443,23.460411,
344.596000,26.842706,26.300701,27.549196,26.979000,25.415443,23.460411,
345.131000,26.959655,26.418565,27.549196,26.979000,24.926685,22.971652,
345.665000,26.959655,26.418565,27.549196,26.979000,25.415443,23.460411,
346.200000,26.959655,26.418565,27.549196,26.979000,25.415443,23.460411,
346.734000,26.842706,26.418565,27.433565,26.979000,25.415443,23.460411,
347.269000,26.842706,26.418565,27.549196,26.979000,24.926685,23.460411,
347.803000,26.842706,26.418565,27.549196,26.979000,25.415443,23.460411,
348.338000,26.842706,26.300701,27.549196,26.979000,25.415443,23.460411,
348.872000,26.959655,26.418565,27.549196,26.979000,25.415443,23.460411,
349.408000,26.959655,26.418565,27.549196,27.095876,24.926685,23.460411,
349.942000,26.959655,26.536430,27.549196,26.979000,25.415443,22.971652,
350.477000,26.959655,26.418565,27.549196,26.979000,25.415443,23.460411,
351.011000,26.959655,26.418565,27.549196,26.979000,25.415443,23.460411,
351.546000,26.959655,26.300701,27.549196,26.979000,25.415443,23.460411,
352.080000,26.959655,26.536430,27.549196,26.979000,24.926685,23.460411,
352.615000,27.076606,26.418565,27.549196,26.979000,25.415443,22.971652,
353.149000,26.959655,26.418565,27.549196,26.979000,25.904201,23.460411,
353.684000,26.959655,26.418565,27.549196,26.979000,24.926685,23.460411,
354.219000,26.959655,26.418565,27.664827,26.979000,25.415443,23.460411,
354.753000,26.959655,26.418565,27.549196,27.095876,25.415443,23.460411,
355.289000,26.959655,26.418565,27.549196,26.979000,25.415443,23.460411,
355.823000,26.842706,26.418565,27.549196,27.095876,25.415443,22.971652,
356.358000,27.076606,26.300701,27.549196,26.979000,25.415443,23.460411,
356.892000,26.959655,26.418565,27.549196,26.979000,24.926685,23.460411,
357.427000,26.959655,26.300701,27.664827,26.979000,25.415443,22.971652,
357.961000,26.959655,26.300701,27.549196,26.979000,25.415443,23.460411,
358.496000,26.959655,26.536430,27.549196,26.979000,25.415443,23.460411,
359.030000,26.959655,26.536430,27.549196,26.979000,25.415443,23.460411,
359.565000,27.076606,26.418565,27.549196,26.979000,25.415443,23.460411,
360.099000,27.076606,26.418565,27.664827,26.979000,25.415443,23.460411,
360.634000,26.959655,26.418565,27.549196,26.979000,25.415443,22.971652,
361.169000,26.959655,26.418565,27.549196,26.979000,25.415443,23.460411,
361.704000,26.959655,26.418565,27.549196,26.979000,25.415443,22.971652,
362.238000,26.959655,26.418565,27.549196,26.979000,25.415443,23.460411,
362.773000,27.076606,26.418565,27.549196,26.979000,25.415443,23.460411,
363.308000,26.959655,26.418565,27.549196,26.979000,25.415443,23.460411,
363.842000,27.076606,26.418565,27.549196,26.979000,24.926685,22.971652,
364.377000,27.076606,26.418565,27.549196,26.979000,25.415443,22.971652,
364.911000,26.959655,26.418565,27.664827,26.979000,25.415443,23.460411,
365.446000,26.959655,26.300701,27.549196,26.979000,24.926685,22.971652,
365.980000,27.076606,26.418565,27.433565,26.979000,25.415443,23.460411,
366.516000,27.076606,26.418565,27.549196,26.979000,25.415443,23.460411,
367.050000,26.959655,26.536430,27.664827,26.979000,25.415443,23.460411,
367.585000,27.076606,26.418565,27.664827,26.979000,25.415443,22.971652,
368.119000,27.076606,26.418565,27.549196,27.095876,24.926685,22.971652,
368.654000,26.959655,26.418565,27.549196,26.979000,24.926685,23.460411,
369.188000,27.076606,26.418565,27.549196,27.095876,25.415443,23.460411,
369.723000,27.076606,26.418565,27.549196,26.979000,25.415443,23.460411,
370.257000,26.959655,26.418565,27.664827,26.979000,24.926685,22.971652,
370.792000,26.959655,26.418565,27.549196,27.095876,25.415443,23.460411,
371.326000,26.959655,26.536430,27.664827,27.095876,25.415443,23.460411,
371.861000,27.076606,26.536430,27.549196,26.979000,25.415443,23.460411,
372.397000,26.959655,26.418565,27.664827,26.979000,25.415443,23.460411,
372.931000,27.076606,26.418565,27.664827,26.979000,25.415443,23.460411,
373.466000,27.076606,26.418565,27.664827,26.979000,24.926685,23.460411,
374.000000,26.959655,26.418565,27.549196,27.095876,25.415443,23.460411,
374.535000,26.959655,26.418565,27.549196,26.979000,25.415443,23.460411,
375.069000,27.076606,26.418565,27.549196,26.979000,25.415443,23.460411,
375.604000,27.076606,26.418565,27.549196,26.979000,25.415443,23.460411,
376.138000,27.193555,26.418565,27.549196,26.979000,24.926685,23.460411,
376.673000,27.076606,26.418565,27.664827,27.095876,24.926685,22.971652,
377.207000,27.076606,26.418565,27.549196,27.095876,24.926685,22.971652,
377.742000,26.959655,26.536430,27.664827,26.979000,25.415443,23.460411,
378.277000,27.076606,26.418565,27.549196,26.979000,25.415443,23.460411,
378.812000,27.193555,26.418565,27.549196,26.979000,25.415443,23.460411,
379.346000,27.076606,26.536430,27.549196,27.095876,25.415443,22.971652,
379.881000,27.076606,26.536430,27.549196,27.095876,24.926685,23.460411,
380.416000,27.076606,26.418565,27.549196,27.095876,24.926685,23.460411,
380.950000,26.959655,26.418565,27.549196,26.979000,24.926685,23.460411,
381.485000,27.076606,26.536430,27.549196,27.095876,24.926685,23.460411,
382.019000,27.076606,26.536430,27.433565,27.095876,25.415443,23.460411,
382.554000,27.076606,26.536430,27.549196,26.979000,25.415443,23.460411,
383.088000,27.076606,26.418565,27.549196,26.979000,24.926685,23.460411,
383.624000,27.076606,26.418565,27.664827,27.095876,25.415443,22.971652,
384.158000,27.076606,26.418565,27.549196,26.979000,25.415443,23.460411,
384.693000,26.959655,26.418565,27.549196,27.095876,25.415443,23.460411,
385.227000,26.959655,26.536430,27.549196,26.979000,25.415443,23.460411,
385.762000,27.076606,26.418565,27.664827,27.095876,25.415443,23.460411,
386.296000,27.076606,26.418565,27.549196,27.095876,24.926685,23.460411,
386.831000,27.076606,26.418565,27.549196,27.095876,24.926685,22.971652,
387.365000,27.076606,26.536430,27.549196,27.095876,24.926685,23.460411,
387.900000,27.076606,26.418565,27.664827,26.979000,24.926685,23.460411,
388.434000,27.076606,26.418565,27.664827,26.979000,25.415443,23.460411,
388.969000,27.076606,26.418565,27.664827,27.095876,24.926685,23.460411,
389.505000,27.076606,26.536430,27.549196,26.979000,25.415443,23.460411,
390.039000,27.076606,26.418565,27.549196,26.979000,24.926685,22.971652,
390.574000,27.076606,26.536430,27.433565,26.979000,24.926685,23.460411,
391.108000,27.076606,26.418565,27.549196,26.979000,24.926685,23.460411,
391.643000,27.076606,26.418565,27.664827,26.979000,25.415443,23.460411,
392.177000,27.076606,26.536430,27.549196,26.979000,24.926685,23.460411,
392.712000,27.076606,26.654293,27.549196,27.095876,25.415443,22.971652,
393.246000,27.076606,26.536430,27.664827,27.095876,25.415443,22.971652,
393.781000,26.959655,26.418565,27.664827,26.979000,25.415443,23.460411,
394.315000,27.193555,26.418565,27.549196,27.095876,25.415443,23.460411,
394.850000,27.076606,26.418565,27.664827,27.095876,25.415443,23.460411,
395.385000,27.076606,26.418565,27.549196,26.979000,25.415443,23.460411,
395.920000,27.076606,26.418565,27.664827,27.095876,25.415443,23.460411,
396.454000,27.076606,26.418565,27.549196,26.979000,24.926685,23.460411,
396.989000,27.076606,26.418565,27.549196,27.095876,25.415443,23.460411,
397.523000,27.076606,26.536430,27.549196,26.979000,25.415443,23.460411,
398.058000,27.076606,26.536430,27.549196,26.979000,24.926685,22.971652,
398.593000,27.076606,26.418565,27.664827,26.979000,24.926685,23.460411,
399.127000,27.076606,26.418565,27.549196,26.979000,24.926685,22.971652,
399.662000,27.076606,26.418565,27.664827,27.095876,25.415443,22.971652,
400.196000,27.193555,26.536430,27.549196,27.095876,25.415443,23.460411,
400.732000,27.076606,26.536430,27.549196,26.979000,25.415443,23.460411,
401.266000,27.076606,26.536430,27.549196,27.095876,24.926685,22.971652,
401.801000,27.076606,26.536430,27.664827,27.095876,25.415443,22.971652,
402.335000,27.076606,26.418565,27.549196,27.095876,24.926685,23.460411,
402.870000,27.076606,26.418565,27.664827,27.095876,25.415443,23.460411,
403.404000,27.076606,26.418565,27.549196,27.095876,25.415443,23.460411,
403.939000,27.076606,26.536430,27.664827,27.212753,25.415443,23.460411,
404.473000,27.076606,26.300701,27.664827,27.095876,25.415443,22.971652,
405.008000,27.076606,26.418565,27.664827,27.095876,24.926685,22.971652,
405.542000,27.076606,26.418565,27.664827,26.979000,25.415443,22.971652,
406.077000,27.076606,26.536430,27.549196,26.979000,25.415443,23.460411,
406.612000,27.076606,26.536430,27.664827,26.979000,25.415443,23.460411,
407.147000,27.076606,26.536430,27.549196,26.979000,25.415443,23.460411,
407.682000,27.076606,26.418565,27.549196,26.979000,24.926685,22.971652,
408.216000,27.076606,26.536430,27.549196,27.095876,24.926685,22.971652,
408.751000,27.076606,26.418565,27.549196,27.095876,24.926685,23.460411,
409.285000,27.076606,26.536430,27.549196,27.095876,25.415443,23.460411,
409.820000,27.076606,26.418565,27.664827,26.979000,25.415443,23.460411,
410.354000,27.076606,26.418565,27.549196,27.095876,25.415443,23.460411,
410.889000,26.959655,26.536430,27.664827,27.095876,25.415443,22.971652,
411.423000,27.076606,26.536430,27.664827,27.095876,25.415443,23.460411,
411.959000,27.076606,26.536430,27.664827,27.095876,24.926685,23.460411,
412.493000,27.193555,26.300701,27.664827,27.095876,24.926685,22.971652,
413.028000,27.076606,26.536430,27.549196,26.979000,24.926685,23.460411,
413.562000,27.193555,26.536430,27.549196,26.979000,25.415443,23.460411,
414.097000,27.076606,26.536430,27.664827,27.095876,25.415443,23.460411,
414.631000,27.076606,26.536430,27.664827,26.979000,25.415443,23.460411,
415.166000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
415.700000,27.076606,26.536430,27.664827,27.095876,25.415443,23.460411,
416.235000,27.076606,26.536430,27.664827,27.095876,25.415443,23.460411,
416.770000,27.193555,26.536430,27.664827,27.095876,25.415443,23.460411,
417.304000,27.076606,26.536430,27.664827,27.095876,25.415443,22.971652,
417.840000,27.076606,26.418565,27.664827,27.095876,25.415443,23.460411,
418.374000,27.193555,26.536430,27.664827,27.095876,25.415443,23.460411,
418.909000,26.959655,26.418565,27.664827,27.095876,25.415443,23.460411,
419.443000,27.076606,26.418565,27.780456,26.979000,25.415443,23.460411,
419.978000,27.193555,26.418565,27.664827,26.979000,25.415443,22.971652,
420.512000,27.076606,26.536430,27.664827,27.095876,24.926685,22.971652,
421.047000,27.076606,26.536430,27.664827,27.095876,25.415443,23.460411,
421.581000,26.959655,26.536430,27.664827,26.979000,24.926685,23.460411,
422.116000,27.076606,26.536430,27.664827,26.979000,25.415443,23.460411,
422.650000,27.076606,26.536430,27.780456,27.095876,25.415443,23.460411,
423.185000,27.193555,26.536430,27.664827,26.979000,24.926685,23.460411,
423.720000,27.193555,26.536430,27.664827,27.095876,25.415443,22.971652,
424.255000,27.076606,26.418565,27.664827,26.979000,25.415443,23.460411,
424.790000,27.076606,26.536430,27.664827,27.095876,25.415443,23.460411,
425.324000,27.076606,26.536430,27.664827,26.979000,25.415443,23.460411,
425.859000,27.193555,26.536430,27.549196,27.095876,25.415443,23.460411,
426.393000,27.076606,26.418565,27.664827,27.095876,25.415443,23.460411,
426.928000,27.076606,26.418565,27.664827,26.979000,24.926685,23.460411,
427.462000,27.193555,26.536430,27.780456,26.979000,24.926685,22.482894,
427.997000,27.076606,26.536430,27.549196,27.095876,24.926685,23.460411,
428.531000,27.076606,26.418565,27.664827,27.095876,24.926685,23.460411,
429.066000,27.076606,26.536430,27.549196,26.979000,25.415443,23.460411,
429.601000,27.076606,26.418565,27.664827,27.095876,25.415443,22.482894,
430.136000,27.076606,26.536430,27.664827,26.979000,25.415443,23.460411,
430.670000,27.193555,26.536430,27.664827,27.095876,24.926685,23.460411,
431.205000,27.076606,26.536430,27.549196,27.095876,25.415443,23.460411,
431.739000,27.076606,26.536430,27.664827,27.095876,25.415443,23.460411,
432.274000,27.076606,26.418565,27.664827,26.979000,25.415443,22.971652,
432.808000,27.076606,26.418565,27.664827,27.095876,24.926685,22.482894,
433.343000,27.076606,26.536430,27.664827,26.979000,24.926685,22.971652,
433.878000,27.193555,26.418565,27.664827,26.979000,24.926685,22.971652,
434.412000,27.076606,26.300701,27.780456,26.979000,24.926685,22.971652,
434.947000,27.076606,26.418565,27.664827,26.979000,24.926685,22.971652,
435.482000,27.193555,26.418565,27.664827,26.979000,25.415443,22.971652,
436.017000,27.193555,26.536430,27.664827,27.095876,24.926685,22.971652,
436.551000,27.076606,26.418565,27.664827,26.979000,24.926685,22.482894,
437.086000,27.076606,26.418565,27.549196,27.095876,25.415443,22.971652,
437.620000,27.076606,26.536430,27.549196,27.095876,25.415443,22.971652,
438.155000,27.076606,26.418565,27.664827,27.095876,24.926685,22.971652,
438.689000,27.076606,26.418565,27.780456,26.979000,25.415443,22.971652,
439.224000,27.076606,26.418565,27.664827,26.979000,25.415443,22.971652,
439.758000,27.076606,26.536430,27.664827,27.095876,25.415443,22.971652,
440.293000,27.193555,26.536430,27.549196,27.095876,25.415443,22.971652,
440.828000,27.193555,26.418565,27.780456,26.979000,24.926685,22.971652,
441.363000,27.076606,26.418565,27.664827,26.979000,25.415443,23.460411,
441.897000,27.076606,26.536430,27.664827,26.979000,24.926685,22.971652,
442.432000,27.076606,26.536430,27.664827,27.095876,25.415443,22.482894,
442.967000,26.959655,26.536430,27.664827,26.979000,24.926685,22.971652,
443.501000,27.076606,26.418565,27.664827,27.095876,25.415443,22.482894,
444.036000,27.193555,26.536430,27.549196,27.095876,25.415443,23.460411,
444.570000,26.959655,26.536430,27.549196,27.095876,25.415443,22.971652,
445.105000,27.193555,26.536430,27.549196,27.095876,25.415443,22.971652,
445.639000,27.076606,26.536430,27.664827,27.095876,24.926685,23.460411,
446.174000,27.076606,26.418565,27.780456,27.095876,25.415443,22.482894,
446.709000,27.076606,26.536430,27.780456,27.095876,24.926685,22.971652,
447.244000,27.193555,26.418565,27.664827,26.979000,25.415443,23.460411,
447.778000,27.076606,26.418565,27.549196,27.212753,25.415443,22.971652,
448.313000,27.076606,26.418565,27.664827,26.979000,24.926685,22.971652,
448.847000,27.076606,26.418565,27.664827,27.095876,24.926685,22.482894,
449.382000,27.076606,26.536430,27.664827,27.095876,25.415443,22.482894,
449.916000,27.076606,26.536430,27.664827,27.095876,25.415443,23.460411,
450.451000,27.076606,26.536430,27.664827,27.095876,25.415443,22.971652,
450.985000,27.076606,26.536430,27.664827,26.979000,25.415443,22.971652,
451.520000,27.076606,26.418565,27.664827,26.979000,25.415443,22.971652,
452.055000,27.076606,26.536430,27.664827,27.095876,24.926685,22.971652,
452.590000,27.076606,26.536430,27.780456,27.095876,24.926685,22.971652,
453.125000,27.076606,26.418565,27.664827,27.095876,25.415443,22.971652,
453.659000,27.193555,26.418565,27.664827,27.095876,25.415443,23.460411,
454.194000,27.076606,26.536430,27.664827,27.095876,25.415443,23.460411,
454.728000,26.959655,26.536430,27.664827,27.095876,25.415443,22.971652,
455.263000,27.076606,26.536430,27.780456,27.095876,24.926685,22.971652,
455.797000,27.193555,26.418565,27.664827,27.095876,24.926685,22.971652,
456.332000,27.193555,26.536430,27.664827,27.095876,24.926685,22.971652,
456.866000,27.193555,26.536430,27.664827,26.979000,25.415443,22.971652,
457.401000,27.193555,26.536430,27.664827,26.979000,25.415443,22.971652,
457.935000,27.076606,26.536430,27.780456,27.095876,25.415443,22.971652,
458.471000,27.193555,26.536430,27.664827,27.095876,25.415443,22.971652,
459.005000,27.076606,26.536430,27.664827,26.979000,25.415443,22.482894,
459.540000,27.076606,26.536430,27.664827,27.095876,25.415443,23.460411,
460.075000,27.076606,26.536430,27.664827,27.095876,25.415443,23.460411,
460.609000,27.193555,26.536430,27.780456,27.095876,25.415443,22.971652,
461.144000,27.076606,26.536430,27.664827,27.095876,24.926685,22.971652,
461.678000,27.076606,26.536430,27.664827,27.095876,25.415443,22.971652,
462.213000,27.193555,26.536430,27.664827,27.095876,24.926685,22.971652,
462.747000,27.076606,26.536430,27.664827,26.979000,25.415443,23.460411,
463.282000,27.076606,26.418565,27.664827,26.979000,25.415443,22.971652,
463.817000,27.076606,26.536430,27.780456,26.979000,24.926685,22.971652,
464.352000,27.076606,26.654293,27.664827,26.979000,25.415443,22.971652,
464.886000,27.076606,26.654293,27.664827,27.095876,25.415443,22.971652,
